image_path,label
../data/train/images/image_1953.png,[1. 0.]
../data/train/images/image_1954.png,[0. 1.]
../data/train/images/image_1955.png,[0. 1.]
../data/train/images/image_1956.png,[1. 0.]
../data/train/images/image_1957.png,[0. 1.]
../data/train/images/image_1958.png,[1. 0.]
../data/train/images/image_1959.png,[0. 1.]
../data/train/images/image_1960.png,[0. 1.]
../data/train/images/image_1961.png,[1. 0.]
../data/train/images/image_1962.png,[1. 0.]
../data/train/images/image_1963.png,[0. 1.]
../data/train/images/image_1964.png,[1. 0.]
../data/train/images/image_1965.png,[1. 0.]
../data/train/images/image_1966.png,[0. 1.]
../data/train/images/image_1967.png,[0. 1.]
../data/train/images/image_1968.png,[0. 1.]
../data/train/images/image_1969.png,[0. 1.]
../data/train/images/image_1970.png,[1. 0.]
../data/train/images/image_1971.png,[0. 1.]
../data/train/images/image_1972.png,[0. 1.]
../data/train/images/image_1973.png,[0. 1.]
../data/train/images/image_1974.png,[0. 1.]
../data/train/images/image_1975.png,[1. 0.]
../data/train/images/image_1976.png,[1. 0.]
../data/train/images/image_1977.png,[0. 1.]
../data/train/images/image_1978.png,[1. 0.]
../data/train/images/image_1979.png,[0. 1.]
../data/train/images/image_1980.png,[1. 0.]
../data/train/images/image_1981.png,[1. 0.]
../data/train/images/image_1982.png,[0. 1.]
../data/train/images/image_1983.png,[1. 0.]
../data/train/images/image_1984.png,[0. 1.]
../data/train/images/image_1985.png,[1. 0.]
../data/train/images/image_1986.png,[1. 0.]
../data/train/images/image_1987.png,[0. 1.]
../data/train/images/image_1988.png,[0. 1.]
../data/train/images/image_1989.png,[1. 0.]
../data/train/images/image_1990.png,[0. 1.]
../data/train/images/image_1991.png,[0. 1.]
../data/train/images/image_1992.png,[1. 0.]
../data/train/images/image_1993.png,[0. 1.]
../data/train/images/image_1994.png,[1. 0.]
../data/train/images/image_1995.png,[1. 0.]
../data/train/images/image_1996.png,[0. 1.]
../data/train/images/image_1997.png,[0. 1.]
../data/train/images/image_1998.png,[0. 1.]
../data/train/images/image_1999.png,[0. 1.]
../data/train/images/image_2000.png,[0. 1.]
../data/train/images/image_2001.png,[1. 0.]
../data/train/images/image_2002.png,[1. 0.]
../data/train/images/image_2003.png,[0. 1.]
../data/train/images/image_2004.png,[0. 1.]
../data/train/images/image_2005.png,[1. 0.]
../data/train/images/image_2006.png,[0. 1.]
../data/train/images/image_2007.png,[0. 1.]
../data/train/images/image_2008.png,[0. 1.]
../data/train/images/image_2009.png,[1. 0.]
../data/train/images/image_2010.png,[1. 0.]
../data/train/images/image_2011.png,[0. 1.]
../data/train/images/image_2012.png,[0. 1.]
../data/train/images/image_2013.png,[1. 0.]
../data/train/images/image_2014.png,[1. 0.]
../data/train/images/image_2015.png,[0. 1.]
../data/train/images/image_2016.png,[1. 0.]
../data/train/images/image_2017.png,[0. 1.]
../data/train/images/image_2018.png,[1. 0.]
../data/train/images/image_2019.png,[0. 1.]
../data/train/images/image_2020.png,[1. 0.]
../data/train/images/image_2021.png,[1. 0.]
../data/train/images/image_2022.png,[1. 0.]
../data/train/images/image_2023.png,[1. 0.]
../data/train/images/image_2024.png,[1. 0.]
../data/train/images/image_2025.png,[0. 1.]
../data/train/images/image_2026.png,[1. 0.]
../data/train/images/image_2027.png,[1. 0.]
../data/train/images/image_2028.png,[0. 1.]
../data/train/images/image_2029.png,[0. 1.]
../data/train/images/image_2030.png,[0. 1.]
../data/train/images/image_2031.png,[1. 0.]
../data/train/images/image_2032.png,[1. 0.]
../data/train/images/image_2033.png,[0. 1.]
../data/train/images/image_2034.png,[1. 0.]
../data/train/images/image_2035.png,[1. 0.]
../data/train/images/image_2036.png,[1. 0.]
../data/train/images/image_2037.png,[1. 0.]
../data/train/images/image_2038.png,[0. 1.]
../data/train/images/image_2039.png,[0. 1.]
../data/train/images/image_2040.png,[0. 1.]
../data/train/images/image_2041.png,[0. 1.]
../data/train/images/image_2042.png,[0. 1.]
../data/train/images/image_2043.png,[1. 0.]
../data/train/images/image_2044.png,[0. 1.]
../data/train/images/image_2045.png,[1. 0.]
../data/train/images/image_2046.png,[1. 0.]
../data/train/images/image_2047.png,[0. 1.]
../data/train/images/image_2048.png,[0. 1.]
../data/train/images/image_2049.png,[1. 0.]
../data/train/images/image_2050.png,[1. 0.]
../data/train/images/image_2051.png,[1. 0.]
../data/train/images/image_2052.png,[0. 1.]
../data/train/images/image_2053.png,[0. 1.]
../data/train/images/image_2054.png,[1. 0.]
../data/train/images/image_2055.png,[0. 1.]
../data/train/images/image_2056.png,[1. 0.]
../data/train/images/image_2057.png,[1. 0.]
../data/train/images/image_2058.png,[0. 1.]
../data/train/images/image_2059.png,[0. 1.]
../data/train/images/image_2060.png,[0. 1.]
../data/train/images/image_2061.png,[1. 0.]
../data/train/images/image_2062.png,[0. 1.]
../data/train/images/image_2063.png,[1. 0.]
../data/train/images/image_2064.png,[0. 1.]
../data/train/images/image_2065.png,[1. 0.]
../data/train/images/image_2066.png,[1. 0.]
../data/train/images/image_2067.png,[1. 0.]
../data/train/images/image_2068.png,[1. 0.]
../data/train/images/image_2069.png,[1. 0.]
../data/train/images/image_2070.png,[0. 1.]
../data/train/images/image_2071.png,[1. 0.]
../data/train/images/image_2072.png,[0. 1.]
../data/train/images/image_2073.png,[1. 0.]
../data/train/images/image_2074.png,[1. 0.]
../data/train/images/image_2075.png,[1. 0.]
../data/train/images/image_2076.png,[0. 1.]
../data/train/images/image_2077.png,[1. 0.]
../data/train/images/image_2078.png,[1. 0.]
../data/train/images/image_2079.png,[0. 1.]
../data/train/images/image_2080.png,[0. 1.]
../data/train/images/image_2081.png,[1. 0.]
../data/train/images/image_2082.png,[0. 1.]
../data/train/images/image_2083.png,[0. 1.]
../data/train/images/image_2084.png,[1. 0.]
../data/train/images/image_2085.png,[0. 1.]
../data/train/images/image_2086.png,[1. 0.]
../data/train/images/image_2087.png,[1. 0.]
../data/train/images/image_2088.png,[1. 0.]
../data/train/images/image_2089.png,[1. 0.]
../data/train/images/image_2090.png,[0. 1.]
../data/train/images/image_2091.png,[0. 1.]
../data/train/images/image_2092.png,[1. 0.]
../data/train/images/image_2093.png,[1. 0.]
../data/train/images/image_2094.png,[1. 0.]
../data/train/images/image_2095.png,[1. 0.]
../data/train/images/image_2096.png,[1. 0.]
../data/train/images/image_2097.png,[1. 0.]
../data/train/images/image_2098.png,[1. 0.]
../data/train/images/image_2099.png,[0. 1.]
../data/train/images/image_2100.png,[1. 0.]
../data/train/images/image_2101.png,[0. 1.]
../data/train/images/image_2102.png,[1. 0.]
../data/train/images/image_2103.png,[1. 0.]
../data/train/images/image_2104.png,[0. 1.]
../data/train/images/image_2105.png,[1. 0.]
../data/train/images/image_2106.png,[1. 0.]
../data/train/images/image_2107.png,[1. 0.]
../data/train/images/image_2108.png,[0. 1.]
../data/train/images/image_2109.png,[1. 0.]
../data/train/images/image_2110.png,[1. 0.]
../data/train/images/image_2111.png,[1. 0.]
../data/train/images/image_2112.png,[1. 0.]
../data/train/images/image_2113.png,[0. 1.]
../data/train/images/image_2114.png,[1. 0.]
../data/train/images/image_2115.png,[1. 0.]
../data/train/images/image_2116.png,[1. 0.]
../data/train/images/image_2117.png,[1. 0.]
../data/train/images/image_2118.png,[1. 0.]
../data/train/images/image_2119.png,[1. 0.]
../data/train/images/image_2120.png,[1. 0.]
../data/train/images/image_2121.png,[1. 0.]
../data/train/images/image_2122.png,[0. 1.]
../data/train/images/image_2123.png,[1. 0.]
../data/train/images/image_2124.png,[1. 0.]
../data/train/images/image_2125.png,[1. 0.]
../data/train/images/image_2126.png,[0. 1.]
../data/train/images/image_2127.png,[1. 0.]
../data/train/images/image_2128.png,[1. 0.]
../data/train/images/image_2129.png,[1. 0.]
../data/train/images/image_2130.png,[1. 0.]
../data/train/images/image_2131.png,[1. 0.]
../data/train/images/image_2132.png,[1. 0.]
../data/train/images/image_2133.png,[1. 0.]
../data/train/images/image_2134.png,[1. 0.]
../data/train/images/image_2135.png,[0. 1.]
../data/train/images/image_2136.png,[1. 0.]
../data/train/images/image_2137.png,[1. 0.]
../data/train/images/image_2138.png,[1. 0.]
../data/train/images/image_2139.png,[0. 1.]
../data/train/images/image_2140.png,[0. 1.]
../data/train/images/image_2141.png,[1. 0.]
../data/train/images/image_2142.png,[1. 0.]
../data/train/images/image_2143.png,[0. 1.]
../data/train/images/image_2144.png,[1. 0.]
../data/train/images/image_2145.png,[1. 0.]
../data/train/images/image_2146.png,[0. 1.]
../data/train/images/image_2147.png,[1. 0.]
../data/train/images/image_2148.png,[0. 1.]
../data/train/images/image_2149.png,[0. 1.]
../data/train/images/image_2150.png,[1. 0.]
../data/train/images/image_2151.png,[1. 0.]
../data/train/images/image_2152.png,[1. 0.]
../data/train/images/image_2153.png,[1. 0.]
../data/train/images/image_2154.png,[1. 0.]
../data/train/images/image_2155.png,[0. 1.]
../data/train/images/image_2156.png,[0. 1.]
../data/train/images/image_2157.png,[1. 0.]
../data/train/images/image_2158.png,[1. 0.]
../data/train/images/image_2159.png,[0. 1.]
../data/train/images/image_2160.png,[0. 1.]
../data/train/images/image_2161.png,[0. 1.]
../data/train/images/image_2162.png,[0. 1.]
../data/train/images/image_2163.png,[1. 0.]
../data/train/images/image_2164.png,[0. 1.]
../data/train/images/image_2165.png,[0. 1.]
../data/train/images/image_2166.png,[1. 0.]
../data/train/images/image_2167.png,[1. 0.]
../data/train/images/image_2168.png,[1. 0.]
../data/train/images/image_2169.png,[0. 1.]
../data/train/images/image_2170.png,[1. 0.]
../data/train/images/image_2171.png,[0. 1.]
../data/train/images/image_2172.png,[1. 0.]
../data/train/images/image_2173.png,[1. 0.]
../data/train/images/image_2174.png,[1. 0.]
../data/train/images/image_2175.png,[0. 1.]
../data/train/images/image_2176.png,[0. 1.]
../data/train/images/image_2177.png,[1. 0.]
../data/train/images/image_2178.png,[0. 1.]
../data/train/images/image_2179.png,[0. 1.]
../data/train/images/image_2180.png,[0. 1.]
../data/train/images/image_2181.png,[0. 1.]
../data/train/images/image_2182.png,[0. 1.]
../data/train/images/image_2183.png,[1. 0.]
../data/train/images/image_2184.png,[1. 0.]
../data/train/images/image_2185.png,[0. 1.]
../data/train/images/image_2186.png,[1. 0.]
../data/train/images/image_2187.png,[1. 0.]
../data/train/images/image_2188.png,[1. 0.]
../data/train/images/image_2189.png,[1. 0.]
../data/train/images/image_2190.png,[1. 0.]
../data/train/images/image_2191.png,[1. 0.]
../data/train/images/image_2192.png,[0. 1.]
../data/train/images/image_2193.png,[1. 0.]
../data/train/images/image_2194.png,[0. 1.]
../data/train/images/image_2195.png,[1. 0.]
../data/train/images/image_2196.png,[0. 1.]
../data/train/images/image_2197.png,[0. 1.]
../data/train/images/image_2198.png,[0. 1.]
../data/train/images/image_2199.png,[0. 1.]
../data/train/images/image_2200.png,[1. 0.]
../data/train/images/image_2201.png,[1. 0.]
../data/train/images/image_2202.png,[0. 1.]
../data/train/images/image_2203.png,[0. 1.]
../data/train/images/image_2204.png,[1. 0.]
../data/train/images/image_2205.png,[0. 1.]
../data/train/images/image_2206.png,[0. 1.]
../data/train/images/image_2207.png,[0. 1.]
../data/train/images/image_2208.png,[1. 0.]
../data/train/images/image_2209.png,[0. 1.]
../data/train/images/image_2210.png,[1. 0.]
../data/train/images/image_2211.png,[0. 1.]
../data/train/images/image_2212.png,[1. 0.]
../data/train/images/image_2213.png,[0. 1.]
../data/train/images/image_2214.png,[0. 1.]
../data/train/images/image_2215.png,[0. 1.]
../data/train/images/image_2216.png,[0. 1.]
../data/train/images/image_2217.png,[1. 0.]
../data/train/images/image_2218.png,[1. 0.]
../data/train/images/image_2219.png,[1. 0.]
../data/train/images/image_2220.png,[0. 1.]
../data/train/images/image_2221.png,[0. 1.]
../data/train/images/image_2222.png,[1. 0.]
../data/train/images/image_2223.png,[0. 1.]
../data/train/images/image_2224.png,[0. 1.]
../data/train/images/image_2225.png,[0. 1.]
../data/train/images/image_2226.png,[1. 0.]
../data/train/images/image_2227.png,[0. 1.]
../data/train/images/image_2228.png,[1. 0.]
../data/train/images/image_2229.png,[0. 1.]
../data/train/images/image_2230.png,[1. 0.]
../data/train/images/image_2231.png,[1. 0.]
../data/train/images/image_2232.png,[1. 0.]
../data/train/images/image_2233.png,[0. 1.]
../data/train/images/image_2234.png,[0. 1.]
../data/train/images/image_2235.png,[1. 0.]
../data/train/images/image_2236.png,[1. 0.]
../data/train/images/image_2237.png,[1. 0.]
../data/train/images/image_2238.png,[1. 0.]
../data/train/images/image_2239.png,[0. 1.]
../data/train/images/image_2240.png,[0. 1.]
../data/train/images/image_2241.png,[0. 1.]
../data/train/images/image_2242.png,[0. 1.]
../data/train/images/image_2243.png,[0. 1.]
../data/train/images/image_2244.png,[1. 0.]
../data/train/images/image_2245.png,[1. 0.]
../data/train/images/image_2246.png,[0. 1.]
../data/train/images/image_2247.png,[1. 0.]
../data/train/images/image_2248.png,[1. 0.]
../data/train/images/image_2249.png,[1. 0.]
../data/train/images/image_2250.png,[0. 1.]
../data/train/images/image_2251.png,[1. 0.]
../data/train/images/image_2252.png,[1. 0.]
../data/train/images/image_2253.png,[1. 0.]
../data/train/images/image_2254.png,[1. 0.]
../data/train/images/image_2255.png,[1. 0.]
../data/train/images/image_2256.png,[1. 0.]
../data/train/images/image_2257.png,[1. 0.]
../data/train/images/image_2258.png,[0. 1.]
../data/train/images/image_2259.png,[1. 0.]
../data/train/images/image_2260.png,[0. 1.]
../data/train/images/image_2261.png,[0. 1.]
../data/train/images/image_2262.png,[1. 0.]
../data/train/images/image_2263.png,[0. 1.]
../data/train/images/image_2264.png,[0. 1.]
../data/train/images/image_2265.png,[0. 1.]
../data/train/images/image_2266.png,[1. 0.]
../data/train/images/image_2267.png,[1. 0.]
../data/train/images/image_2268.png,[1. 0.]
../data/train/images/image_2269.png,[1. 0.]
../data/train/images/image_2270.png,[0. 1.]
../data/train/images/image_2271.png,[0. 1.]
../data/train/images/image_2272.png,[0. 1.]
../data/train/images/image_2273.png,[0. 1.]
../data/train/images/image_2274.png,[1. 0.]
../data/train/images/image_2275.png,[1. 0.]
../data/train/images/image_2276.png,[0. 1.]
../data/train/images/image_2277.png,[1. 0.]
../data/train/images/image_2278.png,[1. 0.]
../data/train/images/image_2279.png,[1. 0.]
../data/train/images/image_2280.png,[0. 1.]
../data/train/images/image_2281.png,[1. 0.]
../data/train/images/image_2282.png,[0. 1.]
../data/train/images/image_2283.png,[1. 0.]
../data/train/images/image_2284.png,[1. 0.]
../data/train/images/image_2285.png,[1. 0.]
../data/train/images/image_2286.png,[1. 0.]
../data/train/images/image_2287.png,[0. 1.]
../data/train/images/image_2288.png,[0. 1.]
../data/train/images/image_2289.png,[1. 0.]
../data/train/images/image_2290.png,[0. 1.]
../data/train/images/image_2291.png,[0. 1.]
../data/train/images/image_2292.png,[1. 0.]
../data/train/images/image_2293.png,[1. 0.]
../data/train/images/image_2294.png,[1. 0.]
../data/train/images/image_2295.png,[0. 1.]
../data/train/images/image_2296.png,[0. 1.]
../data/train/images/image_2297.png,[0. 1.]
../data/train/images/image_2298.png,[0. 1.]
../data/train/images/image_2299.png,[1. 0.]
../data/train/images/image_2300.png,[0. 1.]
../data/train/images/image_2301.png,[0. 1.]
../data/train/images/image_2302.png,[1. 0.]
../data/train/images/image_2303.png,[0. 1.]
../data/train/images/image_2304.png,[1. 0.]
../data/train/images/image_2305.png,[0. 1.]
../data/train/images/image_2306.png,[1. 0.]
../data/train/images/image_2307.png,[1. 0.]
../data/train/images/image_2308.png,[0. 1.]
../data/train/images/image_2309.png,[1. 0.]
../data/train/images/image_2310.png,[0. 1.]
../data/train/images/image_2311.png,[0. 1.]
../data/train/images/image_2312.png,[0. 1.]
../data/train/images/image_2313.png,[0. 1.]
../data/train/images/image_2314.png,[1. 0.]
../data/train/images/image_2315.png,[0. 1.]
../data/train/images/image_2316.png,[0. 1.]
../data/train/images/image_2317.png,[0. 1.]
../data/train/images/image_2318.png,[1. 0.]
../data/train/images/image_2319.png,[0. 1.]
../data/train/images/image_2320.png,[1. 0.]
../data/train/images/image_2321.png,[0. 1.]
../data/train/images/image_2322.png,[1. 0.]
../data/train/images/image_2323.png,[1. 0.]
../data/train/images/image_2324.png,[0. 1.]
../data/train/images/image_2325.png,[0. 1.]
../data/train/images/image_2326.png,[1. 0.]
../data/train/images/image_2327.png,[0. 1.]
../data/train/images/image_2328.png,[0. 1.]
../data/train/images/image_2329.png,[0. 1.]
../data/train/images/image_2330.png,[0. 1.]
../data/train/images/image_2331.png,[1. 0.]
../data/train/images/image_2332.png,[1. 0.]
../data/train/images/image_2333.png,[0. 1.]
../data/train/images/image_2334.png,[1. 0.]
../data/train/images/image_2335.png,[0. 1.]
../data/train/images/image_2336.png,[1. 0.]
../data/train/images/image_2337.png,[1. 0.]
../data/train/images/image_2338.png,[1. 0.]
../data/train/images/image_2339.png,[1. 0.]
../data/train/images/image_2340.png,[0. 1.]
../data/train/images/image_2341.png,[1. 0.]
../data/train/images/image_2342.png,[0. 1.]
../data/train/images/image_2343.png,[1. 0.]
../data/train/images/image_2344.png,[1. 0.]
../data/train/images/image_2345.png,[1. 0.]
../data/train/images/image_2346.png,[1. 0.]
../data/train/images/image_2347.png,[0. 1.]
../data/train/images/image_2348.png,[0. 1.]
../data/train/images/image_2349.png,[1. 0.]
../data/train/images/image_2350.png,[0. 1.]
../data/train/images/image_2351.png,[0. 1.]
../data/train/images/image_2352.png,[0. 1.]
../data/train/images/image_2353.png,[1. 0.]
../data/train/images/image_2354.png,[1. 0.]
../data/train/images/image_2355.png,[0. 1.]
../data/train/images/image_2356.png,[1. 0.]
../data/train/images/image_2357.png,[1. 0.]
../data/train/images/image_2358.png,[0. 1.]
../data/train/images/image_2359.png,[1. 0.]
../data/train/images/image_2360.png,[1. 0.]
../data/train/images/image_2361.png,[0. 1.]
../data/train/images/image_2362.png,[0. 1.]
../data/train/images/image_2363.png,[1. 0.]
../data/train/images/image_2364.png,[1. 0.]
../data/train/images/image_2365.png,[1. 0.]
../data/train/images/image_2366.png,[1. 0.]
../data/train/images/image_2367.png,[1. 0.]
../data/train/images/image_2368.png,[1. 0.]
../data/train/images/image_2369.png,[1. 0.]
../data/train/images/image_2370.png,[1. 0.]
../data/train/images/image_2371.png,[1. 0.]
../data/train/images/image_2372.png,[1. 0.]
../data/train/images/image_2373.png,[1. 0.]
../data/train/images/image_2374.png,[1. 0.]
../data/train/images/image_2375.png,[1. 0.]
../data/train/images/image_2376.png,[1. 0.]
../data/train/images/image_2377.png,[0. 1.]
../data/train/images/image_2378.png,[0. 1.]
../data/train/images/image_2379.png,[0. 1.]
../data/train/images/image_2380.png,[1. 0.]
../data/train/images/image_2381.png,[0. 1.]
../data/train/images/image_2382.png,[1. 0.]
../data/train/images/image_2383.png,[1. 0.]
../data/train/images/image_2384.png,[1. 0.]
../data/train/images/image_2385.png,[0. 1.]
../data/train/images/image_2386.png,[0. 1.]
../data/train/images/image_2387.png,[0. 1.]
../data/train/images/image_2388.png,[0. 1.]
../data/train/images/image_2389.png,[0. 1.]
../data/train/images/image_2390.png,[1. 0.]
../data/train/images/image_2391.png,[0. 1.]
../data/train/images/image_2392.png,[1. 0.]
../data/train/images/image_2393.png,[1. 0.]
../data/train/images/image_2394.png,[0. 1.]
../data/train/images/image_2395.png,[1. 0.]
../data/train/images/image_2396.png,[0. 1.]
../data/train/images/image_2397.png,[1. 0.]
../data/train/images/image_2398.png,[0. 1.]
../data/train/images/image_2399.png,[0. 1.]
../data/train/images/image_2400.png,[0. 1.]
../data/train/images/image_2401.png,[1. 0.]
../data/train/images/image_2402.png,[1. 0.]
../data/train/images/image_2403.png,[1. 0.]
../data/train/images/image_2404.png,[1. 0.]
../data/train/images/image_2405.png,[1. 0.]
../data/train/images/image_2406.png,[1. 0.]
../data/train/images/image_2407.png,[1. 0.]
../data/train/images/image_2408.png,[0. 1.]
../data/train/images/image_2409.png,[0. 1.]
../data/train/images/image_2410.png,[1. 0.]
../data/train/images/image_2411.png,[1. 0.]
../data/train/images/image_2412.png,[0. 1.]
../data/train/images/image_2413.png,[1. 0.]
../data/train/images/image_2414.png,[0. 1.]
../data/train/images/image_2415.png,[0. 1.]
../data/train/images/image_2416.png,[0. 1.]
../data/train/images/image_2417.png,[0. 1.]
../data/train/images/image_2418.png,[1. 0.]
../data/train/images/image_2419.png,[0. 1.]
../data/train/images/image_2420.png,[1. 0.]
../data/train/images/image_2421.png,[0. 1.]
../data/train/images/image_2422.png,[1. 0.]
../data/train/images/image_2423.png,[0. 1.]
../data/train/images/image_2424.png,[1. 0.]
../data/train/images/image_2425.png,[0. 1.]
../data/train/images/image_2426.png,[1. 0.]
../data/train/images/image_2427.png,[1. 0.]
../data/train/images/image_2428.png,[1. 0.]
../data/train/images/image_2429.png,[1. 0.]
../data/train/images/image_2430.png,[1. 0.]
../data/train/images/image_2431.png,[1. 0.]
../data/train/images/image_2432.png,[1. 0.]
../data/train/images/image_2433.png,[0. 1.]
../data/train/images/image_2434.png,[1. 0.]
../data/train/images/image_2435.png,[0. 1.]
../data/train/images/image_2436.png,[0. 1.]
../data/train/images/image_2437.png,[1. 0.]
../data/train/images/image_2438.png,[0. 1.]
../data/train/images/image_2439.png,[1. 0.]
../data/train/images/image_2440.png,[1. 0.]
../data/train/images/image_2441.png,[0. 1.]
../data/train/images/image_2442.png,[1. 0.]
../data/train/images/image_2443.png,[1. 0.]
../data/train/images/image_2444.png,[0. 1.]
../data/train/images/image_2445.png,[0. 1.]
../data/train/images/image_2446.png,[1. 0.]
../data/train/images/image_2447.png,[1. 0.]
../data/train/images/image_2448.png,[1. 0.]
../data/train/images/image_2449.png,[1. 0.]
../data/train/images/image_2450.png,[0. 1.]
../data/train/images/image_2451.png,[1. 0.]
../data/train/images/image_2452.png,[0. 1.]
../data/train/images/image_2453.png,[0. 1.]
../data/train/images/image_2454.png,[1. 0.]
../data/train/images/image_2455.png,[1. 0.]
../data/train/images/image_2456.png,[0. 1.]
../data/train/images/image_2457.png,[0. 1.]
../data/train/images/image_2458.png,[1. 0.]
../data/train/images/image_2459.png,[0. 1.]
../data/train/images/image_2460.png,[0. 1.]
../data/train/images/image_2461.png,[1. 0.]
../data/train/images/image_2462.png,[0. 1.]
../data/train/images/image_2463.png,[1. 0.]
../data/train/images/image_2464.png,[1. 0.]
../data/train/images/image_2465.png,[0. 1.]
../data/train/images/image_2466.png,[0. 1.]
../data/train/images/image_2467.png,[1. 0.]
../data/train/images/image_2468.png,[0. 1.]
../data/train/images/image_2469.png,[0. 1.]
../data/train/images/image_2470.png,[0. 1.]
../data/train/images/image_2471.png,[0. 1.]
../data/train/images/image_2472.png,[1. 0.]
../data/train/images/image_2473.png,[1. 0.]
../data/train/images/image_2474.png,[0. 1.]
../data/train/images/image_2475.png,[0. 1.]
../data/train/images/image_2476.png,[1. 0.]
../data/train/images/image_2477.png,[0. 1.]
../data/train/images/image_2478.png,[1. 0.]
../data/train/images/image_2479.png,[1. 0.]
../data/train/images/image_2480.png,[0. 1.]
../data/train/images/image_2481.png,[0. 1.]
../data/train/images/image_2482.png,[1. 0.]
../data/train/images/image_2483.png,[0. 1.]
../data/train/images/image_2484.png,[0. 1.]
../data/train/images/image_2485.png,[1. 0.]
../data/train/images/image_2486.png,[1. 0.]
../data/train/images/image_2487.png,[0. 1.]
../data/train/images/image_2488.png,[0. 1.]
../data/train/images/image_2489.png,[0. 1.]
../data/train/images/image_2490.png,[0. 1.]
../data/train/images/image_2491.png,[1. 0.]
../data/train/images/image_2492.png,[0. 1.]
../data/train/images/image_2493.png,[1. 0.]
../data/train/images/image_2494.png,[1. 0.]
../data/train/images/image_2495.png,[1. 0.]
../data/train/images/image_2496.png,[1. 0.]
../data/train/images/image_2497.png,[0. 1.]
../data/train/images/image_2498.png,[1. 0.]
../data/train/images/image_2499.png,[0. 1.]
../data/train/images/image_2500.png,[0. 1.]
../data/train/images/image_2501.png,[0. 1.]
../data/train/images/image_2502.png,[1. 0.]
../data/train/images/image_2503.png,[1. 0.]
../data/train/images/image_2504.png,[1. 0.]
../data/train/images/image_2505.png,[1. 0.]
../data/train/images/image_2506.png,[0. 1.]
../data/train/images/image_2507.png,[1. 0.]
../data/train/images/image_2508.png,[1. 0.]
../data/train/images/image_2509.png,[1. 0.]
../data/train/images/image_2510.png,[1. 0.]
../data/train/images/image_2511.png,[1. 0.]
../data/train/images/image_2512.png,[0. 1.]
../data/train/images/image_2513.png,[0. 1.]
../data/train/images/image_2514.png,[1. 0.]
../data/train/images/image_2515.png,[0. 1.]
../data/train/images/image_2516.png,[1. 0.]
../data/train/images/image_2517.png,[1. 0.]
../data/train/images/image_2518.png,[1. 0.]
../data/train/images/image_2519.png,[1. 0.]
../data/train/images/image_2520.png,[1. 0.]
../data/train/images/image_2521.png,[0. 1.]
../data/train/images/image_2522.png,[0. 1.]
../data/train/images/image_2523.png,[1. 0.]
../data/train/images/image_2524.png,[1. 0.]
../data/train/images/image_2525.png,[1. 0.]
../data/train/images/image_2526.png,[0. 1.]
../data/train/images/image_2527.png,[1. 0.]
../data/train/images/image_2528.png,[0. 1.]
../data/train/images/image_2529.png,[1. 0.]
../data/train/images/image_2530.png,[0. 1.]
../data/train/images/image_2531.png,[1. 0.]
../data/train/images/image_2532.png,[1. 0.]
../data/train/images/image_2533.png,[1. 0.]
../data/train/images/image_2534.png,[1. 0.]
../data/train/images/image_2535.png,[1. 0.]
../data/train/images/image_2536.png,[0. 1.]
../data/train/images/image_2537.png,[1. 0.]
../data/train/images/image_2538.png,[0. 1.]
../data/train/images/image_2539.png,[0. 1.]
../data/train/images/image_2540.png,[0. 1.]
../data/train/images/image_2541.png,[0. 1.]
../data/train/images/image_2542.png,[1. 0.]
../data/train/images/image_2543.png,[1. 0.]
../data/train/images/image_2544.png,[0. 1.]
../data/train/images/image_2545.png,[1. 0.]
../data/train/images/image_2546.png,[0. 1.]
../data/train/images/image_2547.png,[0. 1.]
../data/train/images/image_2548.png,[1. 0.]
../data/train/images/image_2549.png,[1. 0.]
../data/train/images/image_2550.png,[0. 1.]
../data/train/images/image_2551.png,[0. 1.]
../data/train/images/image_2552.png,[0. 1.]
../data/train/images/image_2553.png,[1. 0.]
../data/train/images/image_2554.png,[0. 1.]
../data/train/images/image_2555.png,[1. 0.]
../data/train/images/image_2556.png,[0. 1.]
../data/train/images/image_2557.png,[1. 0.]
../data/train/images/image_2558.png,[1. 0.]
../data/train/images/image_2559.png,[1. 0.]
../data/train/images/image_2560.png,[1. 0.]
../data/train/images/image_2561.png,[1. 0.]
../data/train/images/image_2562.png,[0. 1.]
../data/train/images/image_2563.png,[1. 0.]
../data/train/images/image_2564.png,[0. 1.]
../data/train/images/image_2565.png,[0. 1.]
../data/train/images/image_2566.png,[1. 0.]
../data/train/images/image_2567.png,[0. 1.]
../data/train/images/image_2568.png,[1. 0.]
../data/train/images/image_2569.png,[0. 1.]
../data/train/images/image_2570.png,[1. 0.]
../data/train/images/image_2571.png,[1. 0.]
../data/train/images/image_2572.png,[1. 0.]
../data/train/images/image_2573.png,[1. 0.]
../data/train/images/image_2574.png,[0. 1.]
../data/train/images/image_2575.png,[0. 1.]
../data/train/images/image_2576.png,[1. 0.]
../data/train/images/image_2577.png,[1. 0.]
../data/train/images/image_2578.png,[0. 1.]
../data/train/images/image_2579.png,[1. 0.]
../data/train/images/image_2580.png,[0. 1.]
../data/train/images/image_2581.png,[0. 1.]
../data/train/images/image_2582.png,[1. 0.]
../data/train/images/image_2583.png,[0. 1.]
../data/train/images/image_2584.png,[1. 0.]
../data/train/images/image_2585.png,[0. 1.]
../data/train/images/image_2586.png,[1. 0.]
../data/train/images/image_2587.png,[0. 1.]
../data/train/images/image_2588.png,[0. 1.]
